"URI","Title","RecordId","Authority","Degree","Deity","Denomination","Dynasty","Engraver","Era","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Year","Date Record Modified"
"http://numismatics.org/ocre/id/ric.3.ant.4","RIC III Antoninus Pius 4","ric.3.ant.4","Antoninus Pius","","Felicitas","Denarius","","","","","","Struck","Silver","Rome","IMP CAES AEL ANTONINVS AVG PIVS","Head of Antoninus Pius, laureate, right","Coin","Antoninus Pius","","Italy","PONT MAX TR POT COS","Felicitas, draped, standing left, holding up caduceus in right hand and cornucopiae in left","138","2014-11-04T11:02:18.253Z"
"http://numismatics.org/ocre/id/ric.7.ar.378","RIC VII Arelate 378","ric.7.ar.378","Constantine I","","","AE2|AE3","","","","","","Struck","Bronze","Arelate","FL IVL CONSTANS NOB C","Bust of Constans, laureate, draped, cuirassed, right, seen from behind","Coin","Constans","","Gallia","GLOR-IA EXERC-ITVS","Two soldiers, helmeted, draped, cuirassed, standing facing each other, each holding spear in outer hand and resting inner hand on shield; between them, two standards","333|334","2016-06-24T16:37:43Z"
"http://numismatics.org/ocre/id/ric.3.ant.3A","RIC III Antoninus Pius 3A","ric.3.ant.3A","Antoninus Pius","","Aequitas","Denarius","","","","","","Struck","Silver","Rome","IMP CAES AEL ANTONINVS AVG","Head of Antoninus Pius, bare, right","Coin","Antoninus Pius","","Italy","PONT MAX TR POT COS","Aequitas, draped, standing left, holding scales in right hand and cornucopiae in left","138","2014-11-04T11:05:03.958Z"
"http://numismatics.org/ocre/id/ric.3.ant.2","RIC III Antoninus Pius 2","ric.3.ant.2","Antoninus Pius","","Minerva|Victory","Denarius","","","","","","Struck","Silver","Rome","IMP CAES AEL ANTONINVS AVG","Head of Antoninus Pius, bare, right","Coin","Antoninus Pius","","Italy","PONT MAX TR POT COS","Minerva, helmeted, draped, standing left, holding Victory in right hand and resting left on shield set on ground; spear rests against left arm","138","2014-11-04T11:03:00.996Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1095","RIC II Hadrian 1095","ric.2.hdn.1095","Hadrian","","Pietas","As","","","","","","Struck","Bronze","Rome","IMP T AELIVS CAESAR ANTONINVS","Bust of Antoninus Pius, bare-headed, right","Coin","Antoninus Pius","","Italy","TRIB POT COS DES II PIETAS S C","Pietas, draped, standing right next to altar, raising right hand and holding box of incense in left","138","2017-07-17T15:40:16Z"
"http://numismatics.org/ocre/id/ric.3.ant.678","RIC III Antoninus Pius 678","ric.3.ant.678","Antoninus Pius","","Concordia|Victory","As","","","","","","Struck","Bronze","Rome","ANTONINVS AVG PIVS P P TR P COS III","Head of Antoninus Pius, laureate, right","Coin","Antoninus Pius","","Italy","CONCORDIA EXERCITVVM S C","Concordia, draped, standing left, holding Victory on extended right hand and legionary eagle, vertical, in left","140|144","2014-11-04T11:03:38.318Z"
"http://numismatics.org/ocre/id/ric.9.cnp.36A","RIC IX Constantinople 36A","ric.9.cnp.36A","Valens","","","Siliqua","","","","","","Struck","Silver","Constantinople","D N VALENTINI-ANVS P F AVG","Bust of Valentinian I, pearl-diademed, draped, cuirassed, right","Coin","Valentinian I","","Thrace","","VOT/V/MVLT/X within laurel wreath","367|375","2016-10-24T08:42:44Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1092B","RIC II Hadrian 1092B","ric.2.hdn.1092B","Hadrian","","Pax","Sestertius","","","","","","Struck","Bronze","Rome","IMP T AEL CAES HADRI ANTONINVS PIVS","Bust of Antoninus Pius, laureate, right","Coin","Antoninus Pius","","Italy","P M TR POT COS DES II S C","Pax, draped, standing left, holding branch downwards in right hand and cornucopiae in left","138","2017-07-17T15:40:16Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1092A","RIC II Hadrian 1092A","ric.2.hdn.1092A","Hadrian","","Pax","Sestertius","","","","","","Struck","Bronze","Rome","IMP T AEL CAES HADRI ANTONINVS PIVS","Bust of Antoninus Pius, bare-headed, right","Coin","Antoninus Pius","","Italy","P M TR POT COS DES II S C","Pax, draped, standing left, holding branch downwards in right hand and cornucopiae in left","138","2017-07-17T15:40:16Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1090","RIC II Hadrian 1090","ric.2.hdn.1090","Hadrian","","Pietas","As","","","","","","Struck","Bronze","Rome","IMP T AELIVS CAESAR ANTONINVS","Bust of Antoninus Pius, bare-headed, right","Coin","Antoninus Pius","","Italy","TRIB POT COS S C PIETAS","Pietas, draped, standing right next to altar, raising right hand and holding box of incense in left","138","2017-07-17T15:40:16Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1088B","RIC II Hadrian 1088B","ric.2.hdn.1088B","Hadrian","","","As","","","","","","Struck","Bronze","Rome","IMP T AEL CAESAR HADR ANTONINVS","Bust of Antoninus Pius, bare-headed, draped, right","Coin","Antoninus Pius","","Italy","TRIB POT COS S C","Clasped hands holding winged caduceus and two corn-ears","138","2017-07-17T15:40:15Z"
"http://numismatics.org/ocre/id/ric.9.cnp.28A","RIC IX Constantinople 28A","ric.9.cnp.28A","Valens","","Victory","Solidus","","","","","","Struck","Gold","Constantinople","D N VALENS-P F AVG","Bust of Valens, rosette-diademed, draped and cuirassed, right","Coin","Valens","","Thrace","VICTORIA AVGVSTORVM","Victory seated right on cuirass, shield behind, writing VOT/X/MVLT/XX on shield placed on knee","367|375","2016-10-24T08:42:41Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1086","RIC II Hadrian 1086","ric.2.hdn.1086","Hadrian","","Concordia","As","","","","","","Struck","Bronze","Rome","IMP T AELIVS CAESAR ANTONINVS","Bust of Antoninus Pius, bare-headed, right","Coin","Antoninus Pius","","Italy","TR P COS S C CONCORDIA EXERCITVVM","Concordia, draped, standing left, holding eagle in right hand and standard in left","138","2017-07-17T15:40:15Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1083B","RIC II Hadrian 1083B","ric.2.hdn.1083B","Hadrian","","Pietas","Sestertius","","","","","","Struck","Bronze","Rome","IMP T AELIVS CAESAR ANTONINVS","Bust of Antoninus Pius, bare-headed, draped, right","Coin","Antoninus Pius","","Italy","TRIB POT COS S C PIETAS","Pietas, draped, standing left next to altar, raising right hand and holding box of incense in left","138","2017-07-17T15:40:15Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1083A","RIC II Hadrian 1083A","ric.2.hdn.1083A","Hadrian","","Pietas","Sestertius","","","","","","Struck","Bronze","Rome","IMP T AELIVS CAESAR ANTONINVS","Bust of Antoninus Pius, bare-headed, right","Coin","Antoninus Pius","","Italy","TRIB POT COS S C PIETAS","Pietas, draped, standing left next to altar, raising right hand and holding box of incense in left","138","2017-07-17T15:40:15Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1081","RIC II Hadrian 1081","ric.2.hdn.1081","Hadrian","","Concordia","Sestertius","","","","","","Struck","Bronze","Rome","IMP T AELIVS CAESAR ANTONINVS","Bust of Antoninus Pius, bare-headed, draped, right","Coin","Antoninus Pius","","Italy","TRIB POT COS S C CONCORD","Concordia, draped, seated left, holding patera in right hand and resting left arm on cornucopiae","138","2017-07-17T15:40:15Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1079","RIC II Hadrian 1079","ric.2.hdn.1079","Hadrian","","Pax","Sestertius","","","","","","Struck","Bronze","Rome","IMP T AELIVS CAESAR ANTONINVS","Bust of Antoninus Pius, bare-headed, right","Coin","Antoninus Pius","","Italy","PONT MAX TR POT COS S C","Pax, draped, seated left, holding branch in right hand and sceptre in left","138","2017-07-17T15:40:14Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1077","RIC II Hadrian 1077","ric.2.hdn.1077","Hadrian","","Hispania","Sestertius","","","","","","Struck","Bronze","Rome","L AELIVS CAESAR","Bust of Lucius Aelius Caesar, bare, right","Coin","Lucius Aelius Caesar","","Italy","HISPANIA S C","Hispania reclining left, resting against rock?, holding branch","137","2017-07-17T15:40:14Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1076","RIC II Hadrian 1076","ric.2.hdn.1076","Hadrian","","Felicitas","Sestertius","","","","","","Struck","Bronze","Rome","L AELIVS CAESAR","Bust of Lucius Aelius Caesar, bare-headed, draped, right (sometimes cuirassed)","Coin","Lucius Aelius Caesar","","Italy","FELICITAS AVG S C","Felicitas, draped, standing left, holding branch in extended right hand and long caduceus, vertical, in left","137","2017-07-17T15:40:14Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1075_dupondius","RIC II Hadrian 1075 (dupondius)","ric.2.hdn.1075_dupondius","Hadrian","","Salus","Dupondius","","","","","","Struck","Bronze","Rome","L AELIVS CAESAR","Bust of Lucius Aelius Caesar, bare-headed, draped, right (sometimes cuirassed)","Coin","Lucius Aelius Caesar","","Italy","TR POT COS II SALVS S C","Salus, draped, seated left on throne, feeding out of patera in extended right hand snake coiling up from altar and resting left arm on throne","137","2017-07-17T15:40:14Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1074_as","RIC II Hadrian 1074 (as)","ric.2.hdn.1074_as","Hadrian","","Pietas","As","","","","","","Struck","Bronze","Rome","L AELIVS CAESAR","Bust of Lucius Aelius Caesar, bare-headed, draped, right (sometimes cuirassed)","Coin","Lucius Aelius Caesar","","Italy","TR POT COS II PIETAS S C","Pietas, draped, standing right, raising both hands?; altar at feet","137","2017-07-17T15:40:13Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1074_dupondius","RIC II Hadrian 1074 (dupondius)","ric.2.hdn.1074_dupondius","Hadrian","","Pietas","Dupondius","","","","","","Struck","Bronze","Rome","L AELIVS CAESAR","Bust of Lucius Aelius Caesar, bare-headed, draped, right (sometimes cuirassed)","Coin","Lucius Aelius Caesar","","Italy","TR POT COS II PIETAS S C","Pietas, draped, standing right, raising both hands?; altar at feet","137","2017-07-17T15:40:13Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1072_as","RIC II Hadrian 1072 (as)","ric.2.hdn.1072_as","Hadrian","","Pannonia","As","","","","","","Struck","Bronze","Rome","L AELIVS CAESAR","Bust of Lucius Aelius Caesar, bare, right","Coin","Lucius Aelius Caesar","","Italy","TR POT COS II PANNONIA S C","Pannonia, standing front, head right, holding vexillum in left hand","137","2017-07-17T15:40:13Z"
"http://numismatics.org/ocre/id/ric.5.marin.11","RIC V Mariniana 11","ric.5.marin.11","Valerian|Gallienus","","","Dupondius","","","","","","Struck","Bronze","Rome","DIVAE MARINIANAE","Bust of Mariniana, diademed, veiled, draped, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO","Peacock, looking or walking right, with tail spread","256","2016-11-11T14:15:45Z"
"http://numismatics.org/ocre/id/ric.5.marin.10","RIC V Mariniana 10","ric.5.marin.10","Valerian|Gallienus","","","Sestertius","","","","","","Struck","Bronze","Rome","DIVAE MARINIANAE","Bust of Mariniana, diademed, veiled, draped, on crescent, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO S C","Peacock, walking right, with tail spread","255","2016-11-11T14:15:45Z"
"http://numismatics.org/ocre/id/ric.5.marin.9","RIC V Mariniana 9","ric.5.marin.9","Valerian|Gallienus","","","Sestertius","","","","","","Struck","Bronze","Rome","DIVAE MARINIANAE","Bust of Mariniana, diademed, veiled, draped, on crescent, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO S C","Peacock, looking right, with tail spread","256","2016-11-11T14:15:45Z"
"http://numismatics.org/ocre/id/ric.5.marin.8","RIC V Mariniana 8","ric.5.marin.8","Valerian|Gallienus","","","Quinarius","","","","","","Struck","Silver","Rome","DIVAE MARINIANAE","Bust of Mariniana, diademed, veiled, draped, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO","Mariniana, draped, seated on peacock flying left to heaven","253","2016-11-11T14:15:45Z"
"http://numismatics.org/ocre/id/ric.5.marin.7","RIC V Mariniana 7","ric.5.marin.7","Valerian|Gallienus","","Felicitas","Antoninianus","","","","","","Struck","Silver","Rome","DIVAE MARINIANAE","Bust of Mariniana, diademed, veiled, draped, on crescent, right","Coin","Egnatia Mariniana","","Italy","FELICIT DEORVM","Felicitas, draped, standing left, holding caduceus in right hand and cornucopiae in left hand","254","2016-11-11T14:15:45Z"
"http://numismatics.org/ocre/id/ric.5.marin.6","RIC V Mariniana 6","ric.5.marin.6","Valerian|Gallienus","","","Antoninianus","","","","","","Struck","Silver","Rome","DIVAE MARINIANAE","Bust of Mariniana, diademed, veiled, draped, on crescent, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO","Mariniana, draped, seated on peacock flying right or left to heaven","254","2016-11-11T14:15:45Z"
"http://numismatics.org/ocre/id/ric.5.marin.5","RIC V Mariniana 5","ric.5.marin.5","Valerian|Gallienus","","","Antoninianus","","","","","","Struck","Silver","Rome","DIVAE MARINIANAE","Bust of Mariniana, diademed, veiled, draped, on crescent, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO","Peacock, walking right, with tail spread","255","2016-11-11T14:15:44Z"
"http://numismatics.org/ocre/id/ric.5.marin.4","RIC V Mariniana 4","ric.5.marin.4","Valerian|Gallienus","","","Antoninianus","","","","","","Struck","Silver","Rome","DIVAE MARINIANAE","Bust of Mariniana, veiled, draped, on crescent, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO","Peacock, looking right, with tail spread","257","2016-11-11T14:15:44Z"
"http://numismatics.org/ocre/id/ric.5.marin.3","RIC V Mariniana 3","ric.5.marin.3","Valerian|Gallienus","","","Antoninianus","","","","","","Struck","Silver","Rome","DIVAE MARINIANAE","Bust of Mariniana, veiled, draped, on crescent, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO","Peacock, looking left, with tail spread","256|257","2016-11-11T14:15:44Z"
"http://numismatics.org/ocre/id/ric.5.marin.2","RIC V Mariniana 2","ric.5.marin.2","Valerian|Gallienus","","","Aureus","","","","","","Struck","Gold","Rome","DIVAE MARINIANAE","Bust of Mariniana, diademed, veiled, draped, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO","Mariniana, draped, seated on peacock flying right to heaven","256","2016-11-11T14:15:44Z"
"http://numismatics.org/ocre/id/ric.5.marin.1","RIC V Mariniana 1","ric.5.marin.1","Valerian|Gallienus","","","Aureus","","","","","","Struck","Gold","Rome","DIVAE MARINIANAE","Bust of Mariniana, diademed, veiled, draped, right","Coin","Egnatia Mariniana","","Italy","CONSECRATIO","Peacock, looking left, with tail spread","256","2016-11-11T14:15:43Z"
"http://numismatics.org/ocre/id/ric.9.tri.99","RIC IX Treveri 99","ric.9.tri.99","Eugenius","","Victory|Roma|Constantinopolis","Gold multiple","","","","","","Struck","Gold","Trier","D N EVGENI-VS P F AVG","Bust of Eugenius, pearl-diademed, draped and cuirassed, right","Coin","Eugenius","","Gallia","GLORIA RO-MANORVM","Roma helmeted and Constantinopolis turreted, seated on throne, Roma, facing, holding Victory on globe and sceptre, Constantinopolis, turned towards Roma, right foot on prow, holding Victory on globe and cornucopiae","392|394","2016-10-24T08:52:01Z"
"http://numismatics.org/ocre/id/ric.9.tri.98C","RIC IX Treveri 98C","ric.9.tri.98C","Valentinian II","","Victory","AE4","","","","","","Struck","Bronze","Trier","D N ARCADI-VS P F AVG","Bust of Arcadius, pearl-diademed, draped and cuirassed, right","Coin","Arcadius","","Gallia","VICTORI-A AVGGG","Victory advancing left, holding wreath and palm","388|392","2016-10-24T08:52:01Z"
"http://numismatics.org/ocre/id/ric.9.tri.98B","RIC IX Treveri 98B","ric.9.tri.98B","Valentinian II","","Victory","AE4","","","","","","Struck","Bronze","Trier","D N THEODO-SIVS P F AVG","Bust of Theodosius I, pearl-diademed, draped and cuirassed, right","Coin","Theodosius I","","Gallia","VICTORI-A AVGGG","Victory advancing left, holding wreath and palm","388|392","2016-10-24T08:52:01Z"
"http://numismatics.org/ocre/id/ric.9.tri.98A","RIC IX Treveri 98A","ric.9.tri.98A","Valentinian II","","Victory","AE4","","","","","","Struck","Bronze","Trier","D N VALENTINI-ANVS P F AVG","Bust of Valentinian II, pearl-diademed, draped and cuirassed, right","Coin","Valentinian II","","Gallia","VICTORI-A AVGGG","Victory advancing left, holding wreath and palm","388|392","2016-10-24T08:52:01Z"
"http://numismatics.org/ocre/id/ric.9.tri.97B","RIC IX Treveri 97B","ric.9.tri.97B","Valentinian II","","Victory","AE4","","","","","","Struck","Bronze","Trier","D N THEODO-SIVS P F AVG","Bust of Theodosius I, pearl-diademed, draped and cuirassed, right","Coin","Theodosius I","","Gallia","VICTOR-IA AVGGG","Victory advancing left, holding wreath and palm","388|392","2016-10-24T08:52:00Z"
"http://numismatics.org/ocre/id/ric.7.ar.348","RIC VII Arelate 348","ric.7.ar.348","Constantine I","","","AE2|AE3","","","","","","Struck","Bronze","Arelate","FL IVL CONSTANTIVS NOB C","Bust of Constantius II, laureate, cuirassed, right","Coin","Constantius II","","Gallia","GLOR-IA EXERC-ITVS","Two soldiers, helmeted, draped, cuirassed, standing facing each other, each holding spear in outer hand and resting inner hand on shield; between them, two standards","330|331","2016-06-24T16:37:38Z"
"http://numismatics.org/ocre/id/ric.9.tri.97A","RIC IX Treveri 97A","ric.9.tri.97A","Valentinian II","","Victory","AE4","","","","","","Struck","Bronze","Trier","D N VALENTINI-ANVS P F AVG","Bust of Valentinian II, pearl-diademed, draped and cuirassed, right","Coin","Valentinian II","","Gallia","VICTOR-IA AVGGG","Victory advancing left, holding wreath and palm","388|392","2016-10-24T08:51:59Z"
